t_0,t,temperature
1:12:00,2590.00,-17.09
1:12:10,2600.00,-16.97
1:12:20,2610.00,-16.84
1:12:30,2620.00,-16.73
1:12:40,2630.00,-16.613
1:12:50,2640.00,-16.487
1:13:00,2650.00,-16.36
1:13:10,2660.00,-16.245
1:13:20,2670.00,-16.119
1:13:30,2680.00,-16.026
1:13:40,2690.00,-15.917
1:13:50,2700.00,-15.803
1:14:00,2710.00,-15.723
1:14:10,2720.00,-15.644
1:14:20,2730.00,-15.585
1:14:30,2740.00,-15.522
1:14:40,2750.00,-15.489
1:14:50,2760.00,-15.442
1:15:00,2770.00,-15.453
1:15:10,2780.00,-15.434
1:15:20,2790.00,-15.426
1:15:30,2800.00,-15.44
1:15:40,2810.00,-15.441
1:15:50,2820.00,-15.443
1:16:00,2830.00,-15.48
1:16:10,2840.00,-15.502
1:16:20,2850.00,-15.606
1:16:30,2860.00,-15.692
1:16:40,2870.00,-15.814
1:16:50,2880.00,-15.837
1:17:00,2890.00,-15.885
1:17:10,2900.00,-15.913
1:17:20,2910.00,-15.993
1:17:30,2920.00,-16.035
1:17:40,2930.00,-16.032
1:17:50,2940.00,-16.071
1:18:00,2950.00,-16.108
1:18:10,2960.00,-16.108
1:18:20,2970.00,-16.137
1:18:30,2980.00,-16.169
1:18:40,2990.00,-16.209
1:18:50,3000.00,-16.22
1:19:00,3010.00,-16.206
1:19:10,3020.00,-16.194
1:19:20,3030.00,-16.182
1:19:30,3040.00,-16.178
1:19:40,3050.00,-16.182
1:19:50,3060.00,-16.184
1:20:00,3070.00,-16.191
1:20:10,3080.00,-16.196
1:20:20,3090.00,-16.199
1:20:30,3100.00,-16.215
1:20:40,3110.00,-16.226
1:20:50,3120.00,-16.233
1:21:00,3130.00,-16.229
1:21:10,3140.00,-16.193
1:21:20,3150.00,-16.206
1:21:30,3160.00,-16.193
1:21:40,3170.00,-16.201
1:21:50,3180.00,-16.203
1:22:00,3190.00,-16.227
1:22:10,3200.00,-16.259
1:22:20,3210.00,-16.288
1:22:30,3220.00,-16.362
1:22:40,3230.00,-16.441
1:22:50,3240.00,-16.488
1:23:00,3250.00,-16.553
1:23:10,3260.00,-16.632
1:23:20,3270.00,-16.708
1:23:30,3280.00,-16.798
1:23:40,3290.00,-16.902
1:23:50,3300.00,-17.008
1:24:00,3310.00,-17.115
1:24:10,3320.00,-17.233
1:24:20,3330.00,-17.304
1:24:30,3340.00,-17.363
1:24:40,3350.00,-17.401
1:24:50,3360.00,-17.405
1:25:00,3370.00,-17.467
1:25:10,3380.00,-17.492
1:25:20,3390.00,-17.485
1:25:30,3400.00,-17.517
1:25:40,3410.00,-17.552
1:25:50,3420.00,-17.558
1:26:00,3430.00,-17.526
1:26:10,3440.00,-17.506
1:26:20,3450.00,-17.494
1:26:30,3460.00,-17.504
1:26:40,3470.00,-17.49
1:26:50,3480.00,-17.483
1:27:00,3490.00,-17.482
1:27:10,3500.00,-17.476
1:27:20,3510.00,-17.459
1:27:30,3520.00,-17.439
1:27:40,3530.00,-17.438
1:27:50,3540.00,-17.422
1:28:00,3550.00,-17.419
1:28:10,3560.00,-17.393
1:28:20,3570.00,-17.38
1:28:30,3580.00,-17.364
1:28:40,3590.00,-17.346
1:28:50,3600.00,-17.31
1:29:00,3610.00,-17.303
1:29:10,3620.00,-17.262
1:29:20,3630.00,-17.254
1:29:30,3640.00,-17.225
1:29:40,3650.00,-17.208
1:29:50,3660.00,-17.214
1:30:00,3670.00,-17.221
1:30:10,3680.00,-17.249
1:30:20,3690.00,-17.267
1:30:30,3700.00,-17.328
1:30:40,3710.00,-17.372
1:30:50,3720.00,-17.435
1:31:00,3730.00,-17.507
1:31:10,3740.00,-17.57
1:31:20,3750.00,-17.675
1:31:30,3760.00,-17.745
1:31:40,3770.00,-17.803
1:31:50,3780.00,-17.942
1:32:00,3790.00,-18.03
1:32:10,3800.00,-18.093
1:32:20,3810.00,-18.158
1:32:30,3820.00,-18.229
1:32:40,3830.00,-18.275
1:32:50,3840.00,-18.298
1:33:00,3850.00,-18.283
1:33:10,3860.00,-18.266
1:33:20,3870.00,-18.28
1:33:30,3880.00,-18.322
1:33:40,3890.00,-18.332
1:33:50,3900.00,-18.305
1:34:00,3910.00,-18.352
1:34:10,3920.00,-18.33
1:34:20,3930.00,-18.301
1:34:30,3940.00,-18.292
1:34:40,3950.00,-18.287
1:34:50,3960.00,-18.27
1:35:00,3970.00,-18.245
1:35:10,3980.00,-18.234
1:35:20,3990.00,-18.207
1:35:30,4000.00,-18.188
1:35:40,4010.00,-18.161
1:35:50,4020.00,-18.146
1:36:00,4030.00,-18.111
1:36:10,4040.00,-18.099
1:36:20,4050.00,-18.082
1:36:30,4060.00,-18.048
1:36:40,4070.00,-18.027
1:36:50,4080.00,-17.993
1:37:00,4090.00,-17.976
1:37:10,4100.00,-17.944
1:37:20,4110.00,-17.921
1:37:30,4120.00,-17.887
1:37:40,4130.00,-17.87
1:37:50,4140.00,-17.838
1:38:00,4150.00,-17.836
1:38:10,4160.00,-17.848
1:38:20,4170.00,-17.873
1:38:30,4180.00,-17.92
1:38:40,4190.00,-17.96
1:38:50,4200.00,-18.009
1:39:00,4210.00,-18.057
1:39:10,4220.00,-18.149
1:39:20,4230.00,-18.225
1:39:30,4240.00,-18.304
1:39:40,4250.00,-18.371
1:39:50,4260.00,-18.484
1:40:00,4270.00,-18.598
1:40:10,4280.00,-18.663
1:40:20,4290.00,-18.729
1:40:30,4300.00,-18.728
1:40:40,4310.00,-18.759
1:40:50,4320.00,-18.835
1:41:00,4330.00,-18.856
1:41:10,4340.00,-18.862
1:41:20,4350.00,-18.885
1:41:30,4360.00,-18.912
1:41:40,4370.00,-18.887
1:41:50,4380.00,-18.867
1:42:00,4390.00,-18.89
1:42:10,4400.00,-18.894
1:42:20,4410.00,-18.843
1:42:30,4420.00,-18.807
1:42:40,4430.00,-18.805
1:42:50,4440.00,-18.786
1:43:00,4450.00,-18.767
1:43:10,4460.00,-18.753
1:43:20,4470.00,-18.723
1:43:30,4480.00,-18.695
1:43:40,4490.00,-18.677
1:43:50,4500.00,-18.637
1:44:00,4510.00,-18.614
1:44:10,4520.00,-18.613
1:44:20,4530.00,-18.57
1:44:30,4540.00,-18.545
1:44:40,4550.00,-18.513
1:44:50,4560.00,-18.483
1:45:00,4570.00,-18.447
1:45:10,4580.00,-18.401
1:45:20,4590.00,-18.373
1:45:30,4600.00,-18.336
1:45:40,4610.00,-18.287
1:45:50,4620.00,-18.258
1:46:00,4630.00,-18.225
1:46:10,4640.00,-18.149
1:46:20,4650.00,-18.061
1:46:30,4660.00,-17.977
1:46:40,4670.00,-17.9
1:46:50,4680.00,-17.825
1:47:00,4690.00,-17.758
1:47:10,4700.00,-17.717
1:47:20,4710.00,-17.668
1:47:30,4720.00,-17.632
1:47:40,4730.00,-17.598
1:47:50,4740.00,-17.626
1:48:00,4750.00,-17.626
1:48:10,4760.00,-17.623
1:48:20,4770.00,-17.601
1:48:30,4780.00,-17.513
1:48:40,4790.00,-17.467
1:48:50,4800.00,-17.407
1:49:00,4810.00,-17.35
1:49:10,4820.00,-17.268
1:49:20,4830.00,-17.181
1:49:30,4840.00,-17.08
1:49:40,4850.00,-16.978
1:49:50,4860.00,-16.9
1:50:00,4870.00,-16.819
1:50:10,4880.00,-16.704
1:50:20,4890.00,-16.614
1:50:30,4900.00,-16.508
1:50:40,4910.00,-16.413
1:50:50,4920.00,-16.355
1:51:00,4930.00,-16.29
1:51:10,4940.00,-16.169
1:51:20,4950.00,-16.053
1:51:30,4960.00,-15.952
1:51:40,4970.00,-15.851
1:51:50,4980.00,-15.745
1:52:00,4990.00,-15.667
1:52:10,5000.00,-15.634
1:52:20,5010.00,-15.6
1:52:30,5020.00,-15.58
1:52:40,5030.00,-15.586
1:52:50,5040.00,-15.597
1:53:00,5050.00,-15.585
1:53:10,5060.00,-15.59
1:53:20,5070.00,-15.596
1:53:30,5080.00,-15.599
1:53:40,5090.00,-15.6
1:53:50,5100.00,-15.6
1:54:00,5110.00,-15.598
1:54:10,5120.00,-15.603
1:54:20,5130.00,-15.669
1:54:30,5140.00,-15.676
1:54:40,5150.00,-15.703
1:54:50,5160.00,-15.753
1:55:00,5170.00,-15.832
1:55:10,5180.00,-15.918
1:55:20,5190.00,-15.968
1:55:30,5200.00,-16.037
1:55:40,5210.00,-16.167
1:55:50,5220.00,-16.275
1:56:00,5230.00,-16.346
1:56:10,5240.00,-16.413
1:56:20,5250.00,-16.587
1:56:30,5260.00,-16.693
1:56:40,5270.00,-16.824
1:56:50,5280.00,-16.899
1:57:00,5290.00,-16.967
1:57:10,5300.00,-17.022
1:57:20,5310.00,-17.06
1:57:30,5320.00,-17.077
1:57:40,5330.00,-17.133
1:57:50,5340.00,-17.139
1:58:00,5350.00,-17.139
1:58:10,5360.00,-17.138
1:58:20,5370.00,-17.133
1:58:30,5380.00,-17.135
1:58:40,5390.00,-17.155
1:58:50,5400.00,-17.139
1:59:00,5410.00,-17.136
1:59:10,5420.00,-17.149
1:59:20,5430.00,-17.142
1:59:30,5440.00,-17.146
1:59:40,5450.00,-17.131
1:59:50,5460.00,-17.111
2:00:00,5470.00,-17.108
2:00:10,5480.00,-17.088
2:00:20,5490.00,-17.073
2:00:30,5500.00,-17.072
2:00:40,5510.00,-17.059
2:00:50,5520.00,-17.043
2:01:00,5530.00,-17.033
2:01:10,5540.00,-17.031
2:01:20,5550.00,-17.008
2:01:30,5560.00,-17.006
2:01:40,5570.00,-16.978
2:01:50,5580.00,-16.957
2:02:00,5590.00,-16.948
2:02:10,5600.00,-16.924
2:02:20,5610.00,-16.931
2:02:30,5620.00,-16.939
2:02:40,5630.00,-16.965
2:02:50,5640.00,-17.008
2:03:00,5650.00,-17.066
2:03:10,5660.00,-17.096
2:03:20,5670.00,-17.157
2:03:30,5680.00,-17.245
2:03:40,5690.00,-17.315
2:03:50,5700.00,-17.392
2:04:00,5710.00,-17.451
2:04:10,5720.00,-17.564
2:04:20,5730.00,-17.711
2:04:30,5740.00,-17.803
2:04:40,5750.00,-17.887
2:04:50,5760.00,-17.967
2:05:00,5770.00,-18.051
2:05:10,5780.00,-18.047
2:05:20,5790.00,-18.087
2:05:30,5800.00,-18.125
2:05:40,5810.00,-18.151
2:05:50,5820.00,-18.124
2:06:00,5830.00,-18.176
2:06:10,5840.00,-18.186
2:06:20,5850.00,-18.151
2:06:30,5860.00,-18.171
2:06:40,5870.00,-18.162
2:06:50,5880.00,-18.165
2:07:00,5890.00,-18.139
2:07:10,5900.00,-18.132
2:07:20,5910.00,-18.128
2:07:30,5920.00,-18.119
2:07:40,5930.00,-18.11
2:07:50,5940.00,-18.097
2:08:00,5950.00,-18.085
2:08:10,5960.00,-18.062
2:08:20,5970.00,-18.031
2:08:30,5980.00,-18.019
2:08:40,5990.00,-17.981
2:08:50,6000.00,-17.957
2:09:00,6010.00,-17.944
2:09:10,6020.00,-17.932
2:09:20,6030.00,-17.895
2:09:30,6040.00,-17.874
2:09:40,6050.00,-17.857
2:09:50,6060.00,-17.826
2:10:00,6070.00,-17.796
2:10:10,6080.00,-17.762
2:10:20,6090.00,-17.74
2:10:30,6100.00,-17.708
2:10:40,6110.00,-17.687
2:10:50,6120.00,-17.686
2:11:00,6130.00,-17.698
2:11:10,6140.00,-17.727
2:11:20,6150.00,-17.758
2:11:30,6160.00,-17.796
2:11:40,6170.00,-17.86
2:11:50,6180.00,-17.948
2:12:00,6190.00,-17.995
2:12:10,6200.00,-18.063
2:12:20,6210.00,-18.172
2:12:30,6220.00,-18.239
2:12:40,6230.00,-18.349
2:12:50,6240.00,-18.442
2:13:00,6250.00,-18.481
2:13:10,6260.00,-18.547
2:13:20,6270.00,-18.619
2:13:30,6280.00,-18.704
2:13:40,6290.00,-18.728
2:13:50,6300.00,-18.741
2:14:00,6310.00,-18.719
2:14:10,6320.00,-18.721
2:14:20,6330.00,-18.734
2:14:30,6340.00,-18.7
2:14:40,6350.00,-18.715
2:14:50,6360.00,-18.679
2:15:00,6370.00,-18.657
2:15:10,6380.00,-18.675
2:15:20,6390.00,-18.686
2:15:30,6400.00,-18.675
2:15:40,6410.00,-18.642
2:15:50,6420.00,-18.636
2:16:00,6430.00,-18.607
2:16:10,6440.00,-18.594
2:16:20,6450.00,-18.57
2:16:30,6460.00,-18.545
2:16:40,6470.00,-18.528
2:16:50,6480.00,-18.505
2:17:00,6490.00,-18.478
2:17:10,6500.00,-18.443
2:17:20,6510.00,-18.421
2:17:30,6520.00,-18.385
2:17:40,6530.00,-18.356
2:17:50,6540.00,-18.327
2:18:00,6550.00,-18.291
2:18:10,6560.00,-18.269
2:18:20,6570.00,-18.221
2:18:30,6580.00,-18.197
2:18:40,6590.00,-18.173
2:18:50,6600.00,-18.158
2:19:00,6610.00,-18.164
2:19:10,6620.00,-18.172
2:19:20,6630.00,-18.217
2:19:30,6640.00,-18.228
2:19:40,6650.00,-18.273
2:19:50,6660.00,-18.339
2:20:00,6670.00,-18.414
2:20:10,6680.00,-18.47
2:20:20,6690.00,-18.547
2:20:30,6700.00,-18.625
2:20:40,6710.00,-18.726
2:20:50,6720.00,-18.845
2:21:00,6730.00,-18.914
2:21:10,6740.00,-18.956
2:21:20,6750.00,-18.988
2:21:30,6760.00,-19.083
2:21:40,6770.00,-19.069
2:21:50,6780.00,-19.072
2:22:00,6790.00,-19.114
2:22:10,6800.00,-19.07
2:22:20,6810.00,-18.988
2:22:30,6820.00,-18.859
2:22:40,6830.00,-18.701
2:22:50,6840.00,-18.589
2:23:00,6850.00,-18.457
2:23:10,6860.00,-18.339
2:23:20,6870.00,-18.21
2:23:30,6880.00,-18.076
2:23:40,6890.00,-17.966
2:23:50,6900.00,-17.848
2:24:00,6910.00,-17.716
2:24:10,6920.00,-17.591
2:24:20,6930.00,-17.463
2:24:30,6940.00,-17.344
2:24:40,6950.00,-17.223
2:24:50,6960.00,-17.097
2:25:00,6970.00,-16.98
2:25:10,6980.00,-16.859
2:25:20,6990.00,-16.749
2:25:30,7000.00,-16.647
2:25:40,7010.00,-16.545
2:25:50,7020.00,-16.419
2:26:00,7030.00,-16.3
2:26:10,7040.00,-16.197
2:26:20,7050.00,-16.08
2:26:30,7060.00,-15.964
2:26:40,7070.00,-15.849
2:26:50,7080.00,-15.774
2:27:00,7090.00,-15.671
2:27:10,7100.00,-15.617
2:27:20,7110.00,-15.581
2:27:30,7120.00,-15.531
2:27:40,7130.00,-15.499
2:27:50,7140.00,-15.451
2:28:00,7150.00,-15.458
2:28:10,7160.00,-15.475
2:28:20,7170.00,-15.516
2:28:30,7180.00,-15.625
2:28:40,7190.00,-15.752
2:28:50,7200.00,-15.927
2:29:00,7210.00,-16.017
2:29:10,7220.00,-16.09
2:29:20,7230.00,-16.177
2:29:30,7240.00,-16.245
2:29:40,7250.00,-16.371
2:29:50,7260.00,-16.396
2:30:00,7270.00,-16.446
2:30:10,7280.00,-16.464
2:30:20,7290.00,-16.491
2:30:30,7300.00,-16.565
2:30:40,7310.00,-16.587
2:30:50,7320.00,-16.608
2:31:00,7330.00,-16.603
2:31:10,7340.00,-16.575
2:31:20,7350.00,-16.598
2:31:30,7360.00,-16.607
2:31:40,7370.00,-16.597
2:31:50,7380.00,-16.632
2:32:00,7390.00,-16.614
2:32:10,7400.00,-16.598
2:32:20,7410.00,-16.608
2:32:30,7420.00,-16.593
2:32:40,7430.00,-16.607
2:32:50,7440.00,-16.586
2:33:00,7450.00,-16.584
2:33:10,7460.00,-16.583
2:33:20,7470.00,-16.599
2:33:30,7480.00,-16.604
2:33:40,7490.00,-16.587
2:33:50,7500.00,-16.583
2:34:00,7510.00,-16.579
2:34:10,7520.00,-16.573
2:34:20,7530.00,-16.568
2:34:30,7540.00,-16.554
2:34:40,7550.00,-16.524
2:34:50,7560.00,-16.515
2:35:00,7570.00,-16.508
2:35:10,7580.00,-16.523
2:35:20,7590.00,-16.555
2:35:30,7600.00,-16.589
2:35:40,7610.00,-16.655
2:35:50,7620.00,-16.693
2:36:00,7630.00,-16.75
2:36:10,7640.00,-16.837
2:36:20,7650.00,-16.94
2:36:30,7660.00,-17.033
2:36:40,7670.00,-17.084
2:36:50,7680.00,-17.134
2:37:00,7690.00,-17.27
2:37:10,7700.00,-17.407
2:37:20,7710.00,-17.478
2:37:30,7720.00,-17.541
2:37:40,7730.00,-17.623
2:37:50,7740.00,-17.677
2:38:00,7750.00,-17.676
2:38:10,7760.00,-17.722
2:38:20,7770.00,-17.732
2:38:30,7780.00,-17.719
2:38:40,7790.00,-17.718
2:38:50,7800.00,-17.714
2:39:00,7810.00,-17.696
2:39:10,7820.00,-17.707
2:39:20,7830.00,-17.682
2:39:30,7840.00,-17.685
2:39:40,7850.00,-17.704
2:39:50,7860.00,-17.699
2:40:00,7870.00,-17.697
2:40:10,7880.00,-17.666
2:40:20,7890.00,-17.65
2:40:30,7900.00,-17.652
2:40:40,7910.00,-17.642
2:40:50,7920.00,-17.623
2:41:00,7930.00,-17.628
2:41:10,7940.00,-17.589
2:41:20,7950.00,-17.559
2:41:30,7960.00,-17.545
2:41:40,7970.00,-17.526
2:41:50,7980.00,-17.508
2:42:00,7990.00,-17.491
2:42:10,8000.00,-17.472
2:42:20,8010.00,-17.453
2:42:30,8020.00,-17.422
2:42:40,8030.00,-17.386
2:42:50,8040.00,-17.381
2:43:00,8050.00,-17.374
2:43:10,8060.00,-17.374
2:43:20,8070.00,-17.405
2:43:30,8080.00,-17.441
2:43:40,8090.00,-17.493
2:43:50,8100.00,-17.523
2:44:00,8110.00,-17.578
2:44:10,8120.00,-17.675
2:44:20,8130.00,-17.734
2:44:30,8140.00,-17.808
2:44:40,8150.00,-17.874
2:44:50,8160.00,-17.967
2:45:00,8170.00,-18.108
2:45:10,8180.00,-18.174
2:45:20,8190.00,-18.193
2:45:30,8200.00,-18.286
2:45:40,8210.00,-18.377
2:45:50,8220.00,-18.427
2:46:00,8230.00,-18.426
2:46:10,8240.00,-18.419
2:46:20,8250.00,-18.44
2:46:30,8260.00,-18.498
2:46:40,8270.00,-18.486
2:46:50,8280.00,-18.467
2:47:00,8290.00,-18.455
2:47:10,8300.00,-18.428
2:47:20,8310.00,-18.411
2:47:30,8320.00,-18.414
2:47:40,8330.00,-18.406
2:47:50,8340.00,-18.397
2:48:00,8350.00,-18.374
2:48:10,8360.00,-18.367
2:48:20,8370.00,-18.335
2:48:30,8380.00,-18.335
2:48:40,8390.00,-18.307
2:48:50,8400.00,-18.275
2:49:00,8410.00,-18.245
2:49:10,8420.00,-18.239
2:49:20,8430.00,-18.216
2:49:30,8440.00,-18.194
2:49:40,8450.00,-18.166
2:49:50,8460.00,-18.134
2:50:00,8470.00,-18.098
2:50:10,8480.00,-18.073
2:50:20,8490.00,-18.051
2:50:30,8500.00,-18.007
2:50:40,8510.00,-17.98
2:50:50,8520.00,-17.952
2:51:00,8530.00,-17.932
2:51:10,8540.00,-17.916
2:51:20,8550.00,-17.925
2:51:30,8560.00,-17.93
2:51:40,8570.00,-17.949
2:51:50,8580.00,-17.986
2:52:00,8590.00,-18.04
2:52:10,8600.00,-18.096
2:52:20,8610.00,-18.171
2:52:30,8620.00,-18.243
2:52:40,8630.00,-18.307
2:52:50,8640.00,-18.368
2:53:00,8650.00,-18.502
2:53:10,8660.00,-18.593
2:53:20,8670.00,-18.688
2:53:30,8680.00,-18.728
2:53:40,8690.00,-18.786
2:53:50,8700.00,-18.864
2:54:00,8710.00,-18.86
2:54:10,8720.00,-18.892
2:54:20,8730.00,-18.903
2:54:30,8740.00,-18.95
2:54:40,8750.00,-18.914
2:54:50,8760.00,-18.953
2:55:00,8770.00,-18.921
2:55:10,8780.00,-18.904
2:55:20,8790.00,-18.895
2:55:30,8800.00,-18.861
2:55:40,8810.00,-18.846
2:55:50,8820.00,-18.851
2:56:00,8830.00,-18.837
2:56:10,8840.00,-18.811
2:56:20,8850.00,-18.792
2:56:30,8860.00,-18.769
2:56:40,8870.00,-18.735
2:56:50,8880.00,-18.702
2:57:00,8890.00,-18.686
2:57:10,8900.00,-18.66
2:57:20,8910.00,-18.63
2:57:30,8920.00,-18.602
2:57:40,8930.00,-18.566
2:57:50,8940.00,-18.543
2:58:00,8950.00,-18.503
